label,question,label_position
vaccines,which vaccinations are required to go to viet nam,114
vaccines,what shots do i need before going to africa,114
vaccines,is it recommended to get specific shots before i travel to japan,114
vaccines,is it necessary to get a shot for travel to india,114
vaccines,do i need a vaccination to go to greece,114
vaccines,please tell me what shots i am required to get to travel to india,114
vaccines,what shots are required to go out of the country,114
vaccines,if i travel to the uk do i need any shots,114
vaccines,is vaccination necessary for travel to asia,114
vaccines,do i need to get vaccines before my trip,114
vaccines,will i need vaccines for my trip,114
vaccines,tell me if i need any more vaccines if i go there,114
vaccines,"i'm going to south africa, so should i get some vaccinations or anything",114
vaccines,is it recommended to get any specific shots before i travel to norway,114
vaccines,do you have a list of shots that i need for traveling to denmark,114
vaccines,are vaccinations required to travel there,114
vaccines,should i get any shots before i go to kenya,114
vaccines,do i need to protect myself with some shots for a trip to vietnam,114
vaccines,do i need to get any shots before i travel to south africa,114
vaccines,are shots needed for uk travel,114
vaccines,before i leave for mexico should i get some more vaccinations,114
vaccines,do i need specific shots before traveling to germany,114
vaccines,what shots do i need if i'm travelling to odessa,114
w2,where do i find my w-2 tax form,76
w2,where do i get the tax form that shows my wages,76
w2,"hey, anyone seen my w-2",76
w2,tell me where i should get the w2,76
w2,where are w-2 forms given,76
w2,"i need a w2 form, how do i get one",76
w2,i need to get a hold of my w-2 right now,76
w2,i need to know where to get a w-2 form,76
w2,where could i find forms to get my w2,76
w2,where do i go to get my w2 for tax reasons,76
w2,where do i look to get a w2,76
w2,where can i find my w2,76
w2,i would like to get the forms to file for my w2,76
w2,where do i recieve a w2,76
w2,where's my w-2,76
w2,i need to download my w-2 form,76
w2,where do i go to get my w-2,76
w2,i need help getting a w-2,76
w2,where can i obtain a w2 form,76
w2,can i get a w2 form online,76
w2,where do we get our w2 forms,76
w2,i'm having trouble locating my w-2,76
w2,where do i get the form that shows my wages for the year for taxes,76
w2,i require my w2 for taxes and need to locate it,76
w2,what do i do if i need my w2 for my my taxes,76
weather,what was the temperature yesterday,108
weather,what is miami weather like,108
weather,what is the weather for tomorrow in georgia,108
weather,i need to know today's forecast,108
weather,will it freeze tonight,108
weather,what's is the current weather forecast,108
weather,what weather should i expect,108
weather,what will the weather be like,108
weather,is sparks experiencing bad weather right now,108
weather,what is the high temperature for tomorrow,108
weather,tell me what the weather is looking like,108
weather,what's the weekend forecast,108
weather,what are the atmospheric conditions in sparks,108
weather,what's the highest chance of rain for today,108
weather,what can you tell me about miami weather,108
weather,can you tell me what the weather will be please,108
weather,what is the temp right now,108
weather,what will the low temperatures be over the weekend,108
weather,costa mesa weather,108
weather,what is the weather like in denver,108
weather,current weather,108
weather,what's the weather like right now,108
weather,tell me this week's forecast,108
weather,give me the 7 day forecast,108
weather,let's take a look at the weather,108
what_are_your_hobbies,what do you do with your free time,124
what_are_your_hobbies,what do you like to do for fun,124
what_are_your_hobbies,can you describe your hobbies to me,124
what_are_your_hobbies,what hobbies do you have,124
what_are_your_hobbies,what things do you like to do,124
what_are_your_hobbies,do you have hobbies,124
what_are_your_hobbies,do you have anything you enjoy to do,124
what_are_your_hobbies,what do you enjoy doing in your leisure time,124
what_are_your_hobbies,what kind of hobbies do you like to do,124
what_are_your_hobbies,what do you do in your down time,124
what_are_your_hobbies,what are the ai's hobbies,124
what_are_your_hobbies,what hobbies pique your interest,124
what_are_your_hobbies,lets talk about your hobbies,124
what_are_your_hobbies,what sorts of activities do you enjoy,124
what_are_your_hobbies,what are some things you like to do,124
what_are_your_hobbies,what things do you enjoy doing,124
what_are_your_hobbies,what are your favorite activities,124
what_are_your_hobbies,what sorts of things do you do for fun,124
what_are_your_hobbies,what kinds of hobbies do you enjoy,124
what_are_your_hobbies,do ai have hobbies and if so what are yours,124
what_are_your_hobbies,what are your hobbies in life,124
what_are_your_hobbies,might you have any hobbies,124
what_are_your_hobbies,what are the things you like to do for fun,124
what_are_your_hobbies,what are your favorite hobbies,124
what_are_your_hobbies,i am needing to know what some of your hobbies are,124
what_can_i_ask_you,what kind of information do you know,21
what_can_i_ask_you,what subjects do you know,21
what_can_i_ask_you,what all can you do,21
what_can_i_ask_you,what am i allowed to ask you,21
what_can_i_ask_you,what sorts of subjects are you well versed in,21
what_can_i_ask_you,what categories of questions can you answer,21
what_can_i_ask_you,what should i ask you about,21
what_can_i_ask_you,please inform me of the types of subjects are you familiar with,21
what_can_i_ask_you,are there certain types of questions i can ask you,21
what_can_i_ask_you,let me know what subjects you comprehend well,21
what_can_i_ask_you,what kinds of things are you familiar with,21
what_can_i_ask_you,ai can you tell me what things i may ask,21
what_can_i_ask_you,what questions are you programmed to answer,21
what_can_i_ask_you,"ai, tell me what things i should ask of you",21
what_can_i_ask_you,what subjects are you familiar with,21
